region	country	division	location
Europe	Belgium	Tournai-Mouscron	Blandain
Europe	Belgium	Tournai-Mouscron	Blicquy
Europe	Belgium	Tournai-Mouscron	Bon-Secours
Europe	Belgium	Tournai-Mouscron	Braffe
Europe	Belgium	Tournai-Mouscron	Brunehaut
Europe	Belgium	Tournai-Mouscron	Bury
Europe	Belgium	Tournai-Mouscron	Callenelle
Europe	Belgium	Tournai-Mouscron	Chercq
Europe	Belgium	Tournai-Mouscron	Comines
Europe	Belgium	Tournai-Mouscron	Comines-Warneton
Europe	Belgium	Tournai-Mouscron	Dottignies
Europe	Belgium	Tournai-Mouscron	Ere
Europe	Belgium	Tournai-Mouscron	Estaimbourg
Europe	Belgium	Tournai-Mouscron	Estaimpuis
Europe	Belgium	Tournai-Mouscron	Froyennes
Europe	Belgium	Tournai-Mouscron	Gaurain-Ramecroix
Europe	Belgium	Tournai-Mouscron	Guignies
Europe	Belgium	Tournai-Mouscron	Herseaux
Europe	Belgium	Tournai-Mouscron	Hertain
Europe	Belgium	Tournai-Mouscron	Houthem
Europe	Belgium	Tournai-Mouscron	Kain
Europe	Belgium	Tournai-Mouscron	Luingne
Europe	Belgium	Tournai-Mouscron	Mouscron
Europe	Belgium	Tournai-Mouscron	Ploegsteert
Europe	Belgium	Tournai-Mouscron	Péruwelz
Europe	Belgium	Tournai-Mouscron	Ramegnies-Chin
Europe	Belgium	Tournai-Mouscron	Roucourt
Europe	Belgium	Tournai-Mouscron	Templeuve
Europe	Belgium	Tournai-Mouscron	Thieulain
Europe	Belgium	Tournai-Mouscron	Tournai
Europe	Belgium	Tournai-Mouscron	Tourpes
Europe	Belgium	Tournai-Mouscron	Warneton
Europe	Belgium	Tournai-Mouscron	Willaupuis
Europe	Belgium	Turnhout	
Europe	Belgium	Turnhout	Arendonk
Europe	Belgium	Turnhout	Baarle-Hertog
Europe	Belgium	Turnhout	Balen
Europe	Belgium	Turnhout	Beerse
Europe	Belgium	Turnhout	Bouwel
Europe	Belgium	Turnhout	Dessel
Europe	Belgium	Turnhout	Eindhout
Europe	Belgium	Turnhout	Geel
Europe	Belgium	Turnhout	Geheul
Europe	Belgium	Turnhout	Gierle
Europe	Belgium	Turnhout	Grobbendonk
Europe	Belgium	Turnhout	Herentals
Europe	Belgium	Turnhout	Herenthout
Europe	Belgium	Turnhout	Herselt
Europe	Belgium	Turnhout	Hoogstraten
Europe	Belgium	Turnhout	Hulshout
Europe	Belgium	Turnhout	Kasterlee
Europe	Belgium	Turnhout	Laakdal
Europe	Belgium	Turnhout	Lille BE
Europe	Belgium	Turnhout	Meer
Europe	Belgium	Turnhout	Meerhout
Europe	Belgium	Turnhout	Meerle
Europe	Belgium	Turnhout	Merksplas
Europe	Belgium	Turnhout	Minderhout
Europe	Belgium	Turnhout	Mol
Europe	Belgium	Turnhout	Noorderwijk
Europe	Belgium	Turnhout	Oevel
Europe	Belgium	Turnhout	Olen
Europe	Belgium	Turnhout	Olmen
Europe	Belgium	Turnhout	Oud-Turnhout
Europe	Belgium	Turnhout	Poppel
Europe	Belgium	Turnhout	Ramsel
Europe	Belgium	Turnhout	Ravels
Europe	Belgium	Turnhout	Retie
Europe	Belgium	Turnhout	Rijkevorsel
Europe	Belgium	Turnhout	Veerle
Europe	Belgium	Turnhout	Vorselaar
Europe	Belgium	Turnhout	Vorst
Europe	Belgium	Turnhout	Vosselaar
Europe	Belgium	Turnhout	Weelde
Europe	Belgium	Turnhout	Westerlo
Europe	Belgium	Turnhout	Wortel
Europe	Belgium	Turnhout	Zoerle-Parwijs
Europe	Belgium	Verviers	
Europe	Belgium	Verviers	Büllingen
Europe	Belgium	Verviers	Chaineux
Europe	Belgium	Verviers	Eupen
Europe	Belgium	Verviers	Henri-Chapelle
Europe	Belgium	Verviers	Herve
Europe	Belgium	Verviers	Kelmis
Europe	Belgium	Verviers	Limbourg BE
Europe	Belgium	Verviers	Lontzen
Europe	Belgium	Verviers	Malmedy
Europe	Belgium	Verviers	Membach
Europe	Belgium	Verviers	Theux
Europe	Belgium	Veurne	
Europe	Belgium	Veurne	Beveren
Europe	Belgium	Veurne	De Panne
Europe	Belgium	Veurne	Koksijde
Europe	Belgium	Veurne	Oostduinkerke
Europe	Belgium	Virton	
Europe	Belgium	Virton	Dampicourt
Europe	Belgium	Virton	Valansart
Europe	Belgium	Vlaams-Brabant	
Europe	Belgium	Vlaams-Brabant	Ruisbroek
Europe	Belgium	Wallonia	
Europe	Belgium	Wallonia	Gouy-Lez-Pieton
Europe	Belgium	Waremme	
Europe	Belgium	Waremme	Acosse
Europe	Belgium	Waremme	Berloz
Europe	Belgium	Waremme	Braives
Europe	Belgium	Waremme	Hannut
Europe	Belgium	Waremme	Lamine
Europe	Belgium	Waremme	Omal
Europe	Belgium	West-Vlaanderen	
Europe	Belgium	West-Vlaanderen	Herthoek
Europe	Bosnia and Herzegovina	Bihac	
Europe	Bosnia and Herzegovina	Bosnia and Herzegovina	
Europe	Bosnia and Herzegovina	Breza	
Europe	Bosnia and Herzegovina	Cazin	
Europe	Bosnia and Herzegovina	Gorazde	
Europe	Bosnia and Herzegovina	Gornji Vakuf	
Europe	Bosnia and Herzegovina	Hadžići	
Europe	Bosnia and Herzegovina	Ilidza	
Europe	Bosnia and Herzegovina	Ilijas	
Europe	Bosnia and Herzegovina	Kakanj	
Europe	Bosnia and Herzegovina	Livno	
Europe	Bosnia and Herzegovina	Maglaj	
Europe	Bosnia and Herzegovina	Mostar	
Europe	Bosnia and Herzegovina	Novi Travnik	
Europe	Bosnia and Herzegovina	Prnjavor	
Europe	Bosnia and Herzegovina	Sarajevo	
Europe	Bosnia and Herzegovina	Travnik	
Europe	Bosnia and Herzegovina	Tuzla	
Europe	Bosnia and Herzegovina	Vitez	
Europe	Bosnia and Herzegovina	Vogosca	
Europe	Bosnia and Herzegovina	Zavidovici	
Europe	Bosnia and Herzegovina	Zenica	
Europe	Bosnia and Herzegovina	Zepce	
Europe	Bosnia and Herzegovina	Čelinac	
Europe	Bulgaria	Blagoevgrad	
Europe	Bulgaria	Bulgaria	
Europe	Bulgaria	Burgas	
Europe	Bulgaria	Dobrich	
Europe	Bulgaria	Dupnitza	
Europe	Bulgaria	Gabrovo	
Europe	Bulgaria	Haskovo	
Europe	Bulgaria	Kardzhali	
Europe	Bulgaria	Kyustendil	
Europe	Bulgaria	Lovech	
Europe	Bulgaria	Montana BG	
Europe	Bulgaria	Pazardzhik	
Europe	Bulgaria	Pernik	
Europe	Bulgaria	Pleven	
Europe	Bulgaria	Plovdiv	
Europe	Bulgaria	Razgrad	
Europe	Bulgaria	Ruse	
Europe	Bulgaria	Sliven	
Europe	Bulgaria	Smolyan	
Europe	Bulgaria	Sofia	
Europe	Bulgaria	Stara Zagora	
Europe	Bulgaria	Targovishte	
Europe	Bulgaria	Varna	
Europe	Bulgaria	Vidin	
Europe	Bulgaria	Vratsa	
Europe	Bulgaria	Yambol	
Europe	Crimea	Crimea	
Europe	Croatia	Bjelovar-Bilogora County	
Europe	Croatia	Brod-Posavina County	
Europe	Croatia	Croatia	
Europe	Croatia	Dubrovnik	
Europe	Croatia	Dubrovnik-Neretva County	
Europe	Croatia	Istria	
Europe	Croatia	Karlovac County	
Europe	Croatia	Koprivnica	
Europe	Croatia	Krapina-Zagorje County	
Europe	Croatia	Medimurje County	
Europe	Croatia	Osijek	
Europe	Croatia	Osijek-Baranja	
Europe	Croatia	Osijek-Baranja	Osijek
Europe	Croatia	Osijek-Baranja County	
Europe	Croatia	Pozega-Slavonia County	
Europe	Croatia	Pula	
Europe	Croatia	Sibenik-Knin County	
Europe	Croatia	Sisak-Moslavina County	
Europe	Croatia	Split	
Europe	Croatia	Split-Dalmatia County	
Europe	Croatia	Varazdin	
Europe	Croatia	Varaždin County	
Europe	Croatia	Virovitica-Podravina County	
Europe	Croatia	Vukovar-Srijem County	
Europe	Croatia	Zagreb	
Europe	Croatia	Zagreb	Zagreb
Europe	Cyprus	Cyprus	
Europe	Czech Republic	Carlsbad	
Europe	Czech Republic	Caslavice	
Europe	Czech Republic	Central Bohemian Region	
Europe	Czech Republic	Central Bohemian Region	Benešov
Europe	Czech Republic	Central Bohemian Region	Benátky nad Jizerou
Europe	Czech Republic	Central Bohemian Region	Beroun
Europe	Czech Republic	Central Bohemian Region	Brandýs N. Labem
Europe	Czech Republic	Central Bohemian Region	Bášť
Europe	Czech Republic	Central Bohemian Region	Chrášťany
Europe	Czech Republic	Central Bohemian Region	Chýně
Europe	Czech Republic	Central Bohemian Region	Herink
Europe	Czech Republic	Central Bohemian Region	Hořátev
Europe	Czech Republic	Central Bohemian Region	Hrušov
Europe	Czech Republic	Central Bohemian Region	Kladno
Europe	Czech Republic	Central Bohemian Region	Kochánky
Europe	Czech Republic	Central Bohemian Region	Kolin
Europe	Czech Republic	Central Bohemian Region	Konetopy
Europe	Czech Republic	Central Bohemian Region	Kosmonosy
Europe	Czech Republic	Central Bohemian Region	Kostelec N. Černými Lesy
Europe	Czech Republic	Central Bohemian Region	Kostelec nad Labem
Europe	Czech Republic	Central Bohemian Region	Krauupy nad Vltavou
Europe	Czech Republic	Central Bohemian Region	Krhanice
Europe	Czech Republic	Central Bohemian Region	Králův Dvůr
Europe	Czech Republic	Central Bohemian Region	Kutná Hora
Europe	Czech Republic	Central Bohemian Region	Libis
Europe	Czech Republic	Central Bohemian Region	Louňovice
Europe	Czech Republic	Central Bohemian Region	Malinová
Europe	Czech Republic	Central Bohemian Region	Mlada Boleslav
Europe	Czech Republic	Central Bohemian Region	Mladá Boleslav
Europe	Czech Republic	Central Bohemian Region	Neratovice
Europe	Czech Republic	Central Bohemian Region	Nové Strašecí
Europe	Czech Republic	Central Bohemian Region	Nymburk
Europe	Czech Republic	Central Bohemian Region	Ondřejov
Europe	Czech Republic	Central Bohemian Region	Poděbrady
Europe	Czech Republic	Central Bohemian Region	Příbram
Europe	Czech Republic	Central Bohemian Region	Radonice
Europe	Czech Republic	Central Bohemian Region	Slaný
Europe	Czech Republic	Central Bohemian Region	Slatina
Europe	Czech Republic	Central Bohemian Region	Tehovec
Europe	Czech Republic	Central Bohemian Region	Tuklaty
Europe	Czech Republic	Central Bohemian Region	Veltrusy
Europe	Czech Republic	Central Bohemian Region	Zdiby
Europe	Czech Republic	Central Bohemian Region	Zeleneč
Europe	Czech Republic	Central Bohemian Region	Zvánovice
Europe	Czech Republic	Central Bohemian Region	Zápy
Europe	Czech Republic	Central Bohemian Region	Únětice
Europe	Czech Republic	Central Bohemian Region	Čerčany
Europe	Czech Republic	Central Bohemian Region	Říčany
Europe	Czech Republic	Cheb	
Europe	Czech Republic	Chyne	
Europe	Czech Republic	Czech Republic	
Europe	Czech Republic	Hostivice	
Europe	Czech Republic	Hradec Králové Region	
Europe	Czech Republic	Hradec Králové Region	Jičín
Europe	Czech Republic	Hradec Králové Region	Police nad Metují
Europe	Czech Republic	Hradec Králové Region	Sběř
Europe	Czech Republic	Hradec Králové Region	Staré Hrady
Europe	Czech Republic	Hradec Králové Region	Trutnov
Europe	Czech Republic	Hradec Králové Region	Červený Kostelec
Europe	Czech Republic	Hranice Na Moravě	
Europe	Czech Republic	Hranice Na Moravě	Prostějov
Europe	Czech Republic	Jihlava	
Europe	Czech Republic	Kralovehradecky Region	
Europe	Czech Republic	Kunice	
Europe	Czech Republic	Liberec Region	
Europe	Czech Republic	Liberec Region	Chuchelna
Europe	Czech Republic	Liberec Region	Jablonec nad Nisou
Europe	Czech Republic	Liberec Region	Liberec
Europe	Czech Republic	Liberec Region	Litomerice
Europe	Czech Republic	Liberec Region	Vratislavice nad Nisou
Europe	Czech Republic	Libochovicky	
Europe	Czech Republic	Litomerice-Brnay	
Europe	Czech Republic	Melnik	
Europe	Czech Republic	Moravian-Silesian Region	
Europe	Czech Republic	Moravian-Silesian Region	Albrechtice
Europe	Czech Republic	Moravian-Silesian Region	Cesky Tesin
Europe	Czech Republic	Moravian-Silesian Region	Frýdek-Místek
Europe	Czech Republic	Moravian-Silesian Region	Havířov
Europe	Czech Republic	Moravian-Silesian Region	Karviná
Europe	Czech Republic	Moravian-Silesian Region	Ostrava
Europe	Czech Republic	Nachod	
Europe	Czech Republic	Nučice	
Europe	Czech Republic	Odolena Voda	
Europe	Czech Republic	Olomouc Region	
Europe	Czech Republic	Olomouc Region	Litovel
Europe	Czech Republic	Olomouc Region	Písařov
Europe	Czech Republic	Olomouc Region	Sumperk
Europe	Czech Republic	Pardubice Region	
Europe	Czech Republic	Pardubice Region	Horni Jeleni
Europe	Czech Republic	Pardubice Region	Pardubice
Europe	Czech Republic	Plana	
Europe	Czech Republic	Plzeň Region	
Europe	Czech Republic	Plzeň Region	Dobřany
Europe	Czech Republic	Plzeň Region	Domažlice
Europe	Czech Republic	Plzeň Region	Klatovy
Europe	Czech Republic	Plzeň Region	Plzeň
Europe	Czech Republic	Plzeň Region	Tachov
Europe	Czech Republic	Prague	
Europe	Czech Republic	Prague	Kvetnice
Europe	Czech Republic	Prague	Prague-Miskovice
Europe	Czech Republic	Prague	Sedlec
Europe	Czech Republic	Sezimovo Usti	
Europe	Czech Republic	Slavetin	
Europe	Czech Republic	South Moravian Region	
Europe	Czech Republic	South Moravian Region	Breclav
Europe	Czech Republic	South Moravian Region	Brno
Europe	Czech Republic	South Moravian Region	Hodonín
Europe	Czech Republic	South Moravian Region	Ratíškovice
Europe	Czech Republic	South Moravian Region	Znojmo
Europe	Czech Republic	Southern Bohemia Region	
Europe	Czech Republic	Southern Bohemia Region	Dobrá Voda
Europe	Czech Republic	Southern Bohemia Region	Dubné
Europe	Czech Republic	Southern Bohemia Region	Jindřichův Hradec
Europe	Czech Republic	Southern Bohemia Region	Netolice
Europe	Czech Republic	Southern Bohemia Region	Pisek
Europe	Czech Republic	Southern Bohemia Region	Prachatice
Europe	Czech Republic	Southern Bohemia Region	České Budějovice
Europe	Czech Republic	Southern Bohemia Region	Český Krumlov
Europe	Czech Republic	Southern Bohemia Region	Šumavské Hoštice
Europe	Czech Republic	Stara Boleslav	
Europe	Czech Republic	Stredocesky Region	
Europe	Czech Republic	Uhlirske Janovice	
Europe	Czech Republic	Unhost	
Europe	Czech Republic	Ustecky Region	
Europe	Czech Republic	Usti nad Labem	
Europe	Czech Republic	Usti nad Labem	Chlumec
Europe	Czech Republic	Usti nad Labem	Chomutov
Europe	Czech Republic	Usti nad Labem	Dubí
Europe	Czech Republic	Usti nad Labem	Děčín
Europe	Czech Republic	Usti nad Labem	Libochovice
Europe	Czech Republic	Usti nad Labem	Litomerice
Europe	Czech Republic	Usti nad Labem	Litvinov
Europe	Czech Republic	Usti nad Labem	Račice
Europe	Czech Republic	Usti nad Labem	Sulejovice
Europe	Czech Republic	Usti nad Labem	Telnice
Europe	Czech Republic	Usti nad Labem	Teplice
Europe	Czech Republic	Usti nad Labem	Tisá
Europe	Czech Republic	Usti nad Labem	Třebenice
Europe	Czech Republic	Usti nad Labem	Usti nad Labem
Europe	Czech Republic	Usti nad Labem	Všebořice
Europe	Czech Republic	Velke Prilepy	
Europe	Czech Republic	Vysocina Region	
Europe	Czech Republic	Vysocina Region	Bela - Ledec Na Sazavou
Europe	Czech Republic	Vysocina Region	Kynice
Europe	Czech Republic	Zabreh Na Morave	
Europe	Czech Republic	Zabrezi	
Europe	Czech Republic	Zlin	
Europe	Czech Republic	Zlin	Fryšták
Europe	Czech Republic	Zlin	Uhersky Brod
Europe	Czech Republic	Zlonice	
Europe	Czech Republic	Zlín Region	
Europe	Czech Republic	Zlín Region	Buchlovice
Europe	Czech Republic	Zlín Region	Fryšták
Europe	Czech Republic	Zlín Region	Hluk
Europe	Czech Republic	Zlín Region	Uhersky Brod
Europe	Denmark	Copenhagen	
Europe	Denmark	Denmark	
Europe	Denmark	Faroe Islands	
Europe	Denmark	Faroe Islands	Faroe Islands
Europe	Denmark	Hovedstaden	
Europe	Denmark	Hovedstaden	Copenhagen
Europe	Denmark	Midtjylland	
Europe	Denmark	Nordjylland	
Europe	Denmark	Sjaelland	
Europe	Denmark	Syddanmark	
Europe	Estonia	Estonia	
Europe	Estonia	Harjumaa	
Europe	Europe	Europe	
Europe	Finland	Finland	
Europe	Finland	Finland	Rovaniemi
Europe	Finland	Helsinki	
Europe	Finland	Southern Finland	
Europe	Finland	Uusimaa	
Europe	France	Auvergne-Rhône-Alpes	
Europe	France	Auvergne-Rhône-Alpes	Abrest
Europe	France	Auvergne-Rhône-Alpes	Andrezieux-Boutheon
Europe	France	Auvergne-Rhône-Alpes	Andrézieux-Bouthéon
Europe	France	Auvergne-Rhône-Alpes	Annecy
Europe	France	Auvergne-Rhône-Alpes	Annemasse
Europe	France	Auvergne-Rhône-Alpes	Annonay
Europe	France	Auvergne-Rhône-Alpes	Apchat
Europe	France	Auvergne-Rhône-Alpes	Aubenas
Europe	France	Auvergne-Rhône-Alpes	Aubiere
Europe	France	Auvergne-Rhône-Alpes	Aulnat
Europe	France	Auvergne-Rhône-Alpes	Aurillac
Europe	France	Auvergne-Rhône-Alpes	Aydat
Europe	France	Auvergne-Rhône-Alpes	Beaumont
Europe	France	Auvergne-Rhône-Alpes	Bellegarde-sur-Valserine
Europe	France	Auvergne-Rhône-Alpes	Bellerive sur Allier
Europe	France	Auvergne-Rhône-Alpes	Billom
Europe	France	Auvergne-Rhône-Alpes	Bourg-Lès-Valence
Europe	France	Auvergne-Rhône-Alpes	Bourg-en-Bresse
Europe	France	Auvergne-Rhône-Alpes	Bourgoin-Jallieu
Europe	France	Auvergne-Rhône-Alpes	Bron
Europe	France	Auvergne-Rhône-Alpes	Cebazat
Europe	France	Auvergne-Rhône-Alpes	Ceyrat
Europe	France	Auvergne-Rhône-Alpes	Challes-Les-Eaux
Europe	France	Auvergne-Rhône-Alpes	Chamalieres
Europe	France	Auvergne-Rhône-Alpes	Chambaron sur Morge
Europe	France	Auvergne-Rhône-Alpes	Chambery
Europe	France	Auvergne-Rhône-Alpes	Chaniat
Europe	France	Auvergne-Rhône-Alpes	Chapdes Beaufort
Europe	France	Auvergne-Rhône-Alpes	Chaponost
Europe	France	Auvergne-Rhône-Alpes	Charbonniere Les Vieilles
Europe	France	Auvergne-Rhône-Alpes	Charbonnieres Les Varenne
Europe	France	Auvergne-Rhône-Alpes	Chatel Guyon
Europe	France	Auvergne-Rhône-Alpes	Chauriat
Europe	France	Auvergne-Rhône-Alpes	Clermont-Ferrand
Europe	France	Auvergne-Rhône-Alpes	Cluses
Europe	France	Auvergne-Rhône-Alpes	Combronde
Europe	France	Auvergne-Rhône-Alpes	Condat
Europe	France	Auvergne-Rhône-Alpes	Contamine-sur-Arve
Europe	France	Auvergne-Rhône-Alpes	Contamines
Europe	France	Auvergne-Rhône-Alpes	Coulandon
Europe	France	Auvergne-Rhône-Alpes	Cournon
Europe	France	Auvergne-Rhône-Alpes	Cournon D Auvergne
Europe	France	Auvergne-Rhône-Alpes	Craponne
Europe	France	Auvergne-Rhône-Alpes	Creuzier le Vieux
Europe	France	Auvergne-Rhône-Alpes	Cusset
Europe	France	Auvergne-Rhône-Alpes	Dallet
Europe	France	Auvergne-Rhône-Alpes	Davayat
Europe	France	Auvergne-Rhône-Alpes	Davezieux
Europe	France	Auvergne-Rhône-Alpes	Decines
Europe	France	Auvergne-Rhône-Alpes	Decines-Charpieu
Europe	France	Auvergne-Rhône-Alpes	Escurolles
Europe	France	Auvergne-Rhône-Alpes	Espinchal
Europe	France	Auvergne-Rhône-Alpes	Gannat
Europe	France	Auvergne-Rhône-Alpes	Gerzat
Europe	France	Auvergne-Rhône-Alpes	Givors
Europe	France	Auvergne-Rhône-Alpes	Grenoble
Europe	France	Auvergne-Rhône-Alpes	Isserteaux
Europe	France	Auvergne-Rhône-Alpes	Issoire
Europe	France	Auvergne-Rhône-Alpes	La Bourboule
Europe	France	Auvergne-Rhône-Alpes	La Goutelle
Europe	France	Auvergne-Rhône-Alpes	La Monnerie le Montel
Europe	France	Auvergne-Rhône-Alpes	La Moutade
Europe	France	Auvergne-Rhône-Alpes	La Roche Blanche
Europe	France	Auvergne-Rhône-Alpes	Lafeuillade en Vezie
Europe	France	Auvergne-Rhône-Alpes	Laqueuille
Europe	France	Auvergne-Rhône-Alpes	Le Breuil sur Couze
Europe	France	Auvergne-Rhône-Alpes	Le Mont Dore
Europe	France	Auvergne-Rhône-Alpes	Le Puy-en-Velay
Europe	France	Auvergne-Rhône-Alpes	Lempdes
Europe	France	Auvergne-Rhône-Alpes	Les Martres de Veyre
Europe	France	Auvergne-Rhône-Alpes	Les Martres sur Morge
Europe	France	Auvergne-Rhône-Alpes	Lezoux
Europe	France	Auvergne-Rhône-Alpes	Luzillat
Europe	France	Auvergne-Rhône-Alpes	Lyon
Europe	France	Auvergne-Rhône-Alpes	Macon
Europe	France	Auvergne-Rhône-Alpes	Maringues
Europe	France	Auvergne-Rhône-Alpes	Marsat
Europe	France	Auvergne-Rhône-Alpes	Mazet-Saint-Voy
Europe	France	Auvergne-Rhône-Alpes	Molles
Europe	France	Auvergne-Rhône-Alpes	Montagnieu
Europe	France	Auvergne-Rhône-Alpes	Montaigut
Europe	France	Auvergne-Rhône-Alpes	Montelimar
Europe	France	Auvergne-Rhône-Alpes	Montlucon
Europe	France	Auvergne-Rhône-Alpes	Montmorin
Europe	France	Auvergne-Rhône-Alpes	Moulins
Europe	France	Auvergne-Rhône-Alpes	Murat le Quaire
Europe	France	Auvergne-Rhône-Alpes	Nohanent
Europe	France	Auvergne-Rhône-Alpes	Oyonnax
Europe	France	Auvergne-Rhône-Alpes	Paslieres
Europe	France	Auvergne-Rhône-Alpes	Paulhenc
Europe	France	Auvergne-Rhône-Alpes	Pierre-Bénite
Europe	France	Auvergne-Rhône-Alpes	Pollionnay
Europe	France	Auvergne-Rhône-Alpes	Pont Du Chateau
Europe	France	Auvergne-Rhône-Alpes	Premilhat
Europe	France	Auvergne-Rhône-Alpes	Pringy
Europe	France	Auvergne-Rhône-Alpes	Privas
Europe	France	Auvergne-Rhône-Alpes	Puy Guillaume
Europe	France	Auvergne-Rhône-Alpes	Randan
Europe	France	Auvergne-Rhône-Alpes	Rhone Alpes
Europe	France	Auvergne-Rhône-Alpes	Riom
Europe	France	Auvergne-Rhône-Alpes	Riom Es Montagnes
Europe	France	Auvergne-Rhône-Alpes	Roanne
Europe	France	Auvergne-Rhône-Alpes	Romans-sur-Isere
Europe	France	Auvergne-Rhône-Alpes	Roussillon
Europe	France	Auvergne-Rhône-Alpes	Saint Beauzire
Europe	France	Auvergne-Rhône-Alpes	Saint Bonnet Pres Riom
Europe	France	Auvergne-Rhône-Alpes	Saint Germain des Fosses
Europe	France	Auvergne-Rhône-Alpes	Saint Julien de Coppel
Europe	France	Auvergne-Rhône-Alpes	Saint Sandoux
Europe	France	Auvergne-Rhône-Alpes	Saint-Etienne
Europe	France	Auvergne-Rhône-Alpes	Saint-Etienne-de-Saint-Geoirs
Europe	France	Auvergne-Rhône-Alpes	Saint-Genis-Les-Ollieres
Europe	France	Auvergne-Rhône-Alpes	Saint-Jean-de-Bournay
Europe	France	Auvergne-Rhône-Alpes	Saint-Julien-en-Genevois
Europe	France	Auvergne-Rhône-Alpes	Saint-Just-Saint-Rambert
Europe	France	Auvergne-Rhône-Alpes	Saint-Martin-D'Hères
Europe	France	Auvergne-Rhône-Alpes	Saint-Priest
Europe	France	Auvergne-Rhône-Alpes	Saint-Verand
Europe	France	Auvergne-Rhône-Alpes	St Amant Tallende
Europe	France	Auvergne-Rhône-Alpes	St Denis Combarnazat
Europe	France	Auvergne-Rhône-Alpes	St Gervais D Auvergne
Europe	France	Auvergne-Rhône-Alpes	St Hilaire la Croix
Europe	France	Auvergne-Rhône-Alpes	St Ours Les Roches
Europe	France	Auvergne-Rhône-Alpes	St Yorre
Europe	France	Auvergne-Rhône-Alpes	Tarare
Europe	France	Auvergne-Rhône-Alpes	Thiers
Europe	France	Auvergne-Rhône-Alpes	Thonon-Les-Bains
Europe	France	Auvergne-Rhône-Alpes	Valence
Europe	France	Auvergne-Rhône-Alpes	Vallon en Sully
Europe	France	Auvergne-Rhône-Alpes	Venissieux
Europe	France	Auvergne-Rhône-Alpes	Vertaizon
Europe	France	Auvergne-Rhône-Alpes	Veyre Monton
Europe	France	Auvergne-Rhône-Alpes	Vichy
Europe	France	Auvergne-Rhône-Alpes	Vienne
Europe	France	Auvergne-Rhône-Alpes	Villefranche-d'Allier
Europe	France	Auvergne-Rhône-Alpes	Villefranche-sur-Saône
Europe	France	Auvergne-Rhône-Alpes	Villeurbanne
Europe	France	Auvergne-Rhône-Alpes	Voiron
Europe	France	Auvergne-Rhône-Alpes	Volvic
Europe	France	Auvergne-Rhône-Alpes	Yssac la Tourette
Europe	France	Auvergne-Rhône-Alpes	Ytrac
Europe	France	Bourgogne	
Europe	France	Bourgogne	Dijon
Europe	France	Bourgogne-France-Comté	
Europe	France	Bourgogne-France-Comté	Autun
Europe	France	Bourgogne-France-Comté	Auxerre
Europe	France	Bourgogne-France-Comté	Besancon
Europe	France	Bourgogne-France-Comté	Brognard
Europe	France	Bourgogne-France-Comté	Chalon sur Saone
Europe	France	Bourgogne-France-Comté	Dijon
Europe	France	Bourgogne-France-Comté	Macon
Europe	France	Bourgogne-France-Comté	Montcenis
Europe	France	Bourgogne-France-Comté	Montreux-Chateau
Europe	France	Bourgogne-France-Comté	Nevers
Europe	France	Bourgogne-France-Comté	St Clément
Europe	France	Bourgogne-France-Comté	Thise
Europe	France	Bretagne	
Europe	France	Bretagne	Arradon
Europe	France	Bretagne	Betton
Europe	France	Bretagne	Brest
Europe	France	Bretagne	Cayenne BRE
Europe	France	Bretagne	Chateaulin
Europe	France	Bretagne	Dinan
Europe	France	Bretagne	Etables sur Mer
Europe	France	Bretagne	Fougères
Europe	France	Bretagne	Hennebont
Europe	France	Bretagne	La Rochelle
Europe	France	Bretagne	Lannilis
Europe	France	Bretagne	Lannion
Europe	France	Bretagne	Lorient
Europe	France	Bretagne	Melesse
Europe	France	Bretagne	Morlaix
Europe	France	Bretagne	Noyal Chatillon sur Seiche
Europe	France	Bretagne	Noyal Pontivy
Europe	France	Bretagne	Paimpol
Europe	France	Bretagne	Plerin
Europe	France	Bretagne	Ploudalmezeau
Europe	France	Bretagne	Pontivy
Europe	France	Bretagne	Pordic
Europe	France	Bretagne	Quimper
Europe	France	Bretagne	Rennes
Europe	France	Bretagne	Saint Gregoire
Europe	France	Bretagne	Saint Malo
Europe	France	Bretagne	Saint Pierre Quiberon
Europe	France	Bretagne	Saint-Brieuc
Europe	France	Bretagne	Sene
Europe	France	Bretagne	Tinteniac
Europe	France	Bretagne	Vannes
Europe	France	Bretagne	Vitre
Europe	France	Centre-Val de Loire	
Europe	France	Centre-Val de Loire	Abondant
Europe	France	Centre-Val de Loire	Angers
Europe	France	Centre-Val de Loire	Blois
Europe	France	Centre-Val de Loire	Bourges
Europe	France	Centre-Val de Loire	Bruere Allichamps
Europe	France	Centre-Val de Loire	Cellettes
Europe	France	Centre-Val de Loire	Chambrey Les Tours
Europe	France	Centre-Val de Loire	Craon
